,Unnamed: 0,USO_id,RMS,LUFS,dbFS,dist_group,centroid,flatness,onset_slope,time_cog,spectral_slope,centroid_control,onset_delay,onset_delay_avg
340,N_uso_300ms_17_room-10-35-3_dist-2750.wav,17,54.78454,-25.48523,-39.20711,5.0,5194.20859,0.03777,134.31903,0.27101,-5.27922,6556.91326,0.08032,0.07304
341,N_uso_300ms_19_room-10-35-3_control.wav,19,59.41346,-25.0,-34.57397,,6219.02942,0.19052,354.46677,0.17291,-16.27618,6219.02942,0.00036,
342,N_uso_300ms_27_room-10-35-3_dist-1080.wav,27,54.95349,-25.0,-39.03938,4.0,3561.43573,0.03708,213.10631,0.20541,-12.43882,4314.0991,0.03168,0.03517
343,N_uso_300ms_21_room-10-35-3_dist-20.wav,21,53.80261,-24.99997,-40.1789,1.0,4135.14916,0.07298,237.41043,0.21613,-14.18039,5953.88393,5e-05,4e-05
344,N_uso_300ms_21_room-10-35-3_dist-180.wav,21,54.37625,-25.0,-39.60312,2.0,3632.00173,0.0499,269.10572,0.23355,-12.43888,5953.88393,2e-05,3e-05
345,N_uso_300ms_10_room-10-35-3_dist-525.wav,10,53.8448,-25.0,-40.15188,3.0,7611.80828,0.10285,142.92719,0.18387,-11.91336,9079.78731,2e-05,
346,N_uso_300ms_21_room-10-35-3_dist-22.wav,21,53.56914,-24.99999,-40.42591,1.0,4229.04001,0.07142,241.38881,0.21559,-13.93583,5953.88393,2e-05,4e-05
347,N_uso_300ms_21_room-10-35-3_dist-1140.wav,21,55.93058,-24.99999,-38.05332,4.0,2203.71559,0.02494,294.41124,0.26882,-6.89326,5953.88393,2e-05,5e-05
348,N_uso_300ms_18_room-10-35-3_dist-450.wav,18,55.41073,-24.99998,-38.57725,3.0,10056.12757,0.2998,148.32968,0.19348,-18.51204,13061.88952,0.01331,0.01476
349,N_uso_300ms_28_room-10-35-3_dist-171.wav,28,56.45192,-24.43404,-37.53921,2.0,2436.02729,0.04567,186.82137,0.20684,-15.95671,3538.41813,0.00519,0.00544
350,N_uso_300ms_19_room-10-35-3_dist-475.wav,19,55.06285,-24.99999,-38.92152,3.0,4334.68303,0.07517,139.43613,0.24627,-11.07659,6219.02942,0.01404,
351,N_uso_300ms_2_room-10-35-3_dist-198.wav,2,54.96388,-24.99997,-39.01568,2.0,4365.57306,0.1281,161.65229,0.21999,-8.43387,5983.07423,0.00596,0.00544
352,N_uso_300ms_18_room-10-35-3_dist-1140.wav,18,55.66605,-25.00003,-38.33319,4.0,8662.36777,0.28008,156.73372,0.2254,-15.88257,13061.88952,0.0334,0.03515
353,N_uso_300ms_22_room-10-35-3_control.wav,22,59.59883,-25.00002,-34.37751,,11799.12829,0.37603,271.51475,0.07407,-59.83383,11799.12829,0.00039,
354,N_uso_300ms_14_room-10-35-3_dist-1140.wav,14,54.53134,-25.55566,-39.45249,4.0,4743.70301,0.08979,137.28812,0.21742,-9.08678,7001.4014,0.0334,0.02132
355,N_uso_300ms_11_room-10-35-3_dist-500.wav,11,55.58887,-25.00001,-38.39907,3.0,9513.13789,0.28951,177.16058,0.21572,-9.49201,13178.0649,0.01476,0.01476
356,N_uso_300ms_21_room-10-35-3_dist-2500.wav,21,56.25243,-25.44265,-37.74122,5.0,1784.19639,0.01838,241.23771,0.28242,-3.98963,5953.88393,2e-05,4e-05
357,N_uso_300ms_20_room-10-35-3_dist-171.wav,20,54.33312,-25.0,-39.65391,2.0,9235.06848,0.25426,179.2101,0.22243,-31.8768,11169.41205,0.00519,0.00544
358,N_uso_300ms_25_room-10-35-3_dist-22.wav,25,54.80748,-25.0,-39.18295,1.0,8820.37173,0.32115,143.53772,0.20103,-23.23019,9781.01857,0.00088,0.00083
359,N_uso_300ms_10_room-10-35-3_dist-450.wav,10,55.38196,-24.44167,-38.59978,3.0,8037.53743,0.09782,206.38593,0.21189,-11.8117,9079.78731,0.01331,
360,N_uso_300ms_21_room-10-35-3_dist-550.wav,21,55.09758,-25.0,-38.89814,3.0,2711.54156,0.03171,250.69009,0.25212,-9.23596,5953.88393,2e-05,2e-05
361,N_uso_300ms_5_room-10-35-3_dist-162.wav,5,54.57401,-24.99999,-39.42764,2.0,9668.76582,0.28129,239.66967,0.22543,-20.4424,12763.95584,0.00492,0.00544
362,N_uso_300ms_5_room-10-35-3_dist-189.wav,5,55.27364,-24.43371,-38.71333,2.0,9146.37611,0.27138,223.42311,0.22754,-19.30409,12763.95584,0.00571,0.00544
363,N_uso_300ms_18_room-10-35-3_dist-525.wav,18,55.43634,-24.99999,-38.55478,3.0,9737.15012,0.2979,152.93781,0.19797,-17.84345,13061.88952,0.01549,0.01476
364,N_uso_300ms_18_room-10-35-3_dist-2500.wav,18,55.88657,-25.44223,-38.0958,5.0,7444.51698,0.24999,158.62248,0.27255,-11.08783,13061.88952,0.07299,0.07299
365,N_uso_300ms_3_room-10-35-3_dist-180.wav,3,54.04723,-25.76814,-39.93872,2.0,4132.68458,0.12149,113.83292,0.16913,-10.02212,6425.33807,2e-05,0.0001
366,N_uso_300ms_11_room-10-35-3_control.wav,11,59.83247,-25.00001,-34.1583,,13178.0649,0.43174,276.28619,0.15884,-21.41771,13178.0649,0.00036,
367,N_uso_300ms_19_room-10-35-3_dist-500.wav,19,54.93533,-25.00001,-39.06314,3.0,4053.1405,0.07399,116.11973,0.19551,-10.12203,6219.02942,2e-05,
368,N_uso_300ms_14_room-10-35-3_dist-162.wav,14,54.83878,-24.35359,-39.15885,2.0,5972.15946,0.13735,115.32594,0.17805,-12.96463,7001.4014,0.00492,0.00544
369,N_uso_300ms_11_room-10-35-3_dist-475.wav,11,55.5388,-25.0,-38.44328,3.0,9658.13396,0.29142,175.52203,0.21511,-10.16912,13178.0649,0.01404,0.01476
370,N_uso_300ms_14_room-10-35-3_dist-189.wav,14,54.77773,-24.3536,-39.20711,2.0,5603.53714,0.12418,118.69614,0.181,-12.90045,7001.4014,0.00571,0.00544
371,N_uso_300ms_14_room-10-35-3_dist-2500.wav,14,54.65255,-25.48895,-39.32893,5.0,4239.9144,0.06387,134.01869,0.26422,-6.60788,7001.4014,0.07299,
372,N_uso_300ms_7_room-10-35-3_dist-1140.wav,7,56.36319,-25.49227,-37.61945,4.0,2734.1052,0.02261,159.12359,0.22792,-5.92102,4387.34448,0.0334,0.03515
373,N_uso_300ms_2_room-10-35-3_dist-162.wav,2,54.92573,-24.99999,-39.06314,2.0,4480.88989,0.13988,155.63276,0.21927,-9.69253,5983.07423,0.00492,0.00544
374,N_uso_300ms_7_room-10-35-3_control.wav,7,60.96611,-25.00001,-33.01878,,4387.34448,0.06937,737.19283,0.13749,1.39273,4387.34448,0.00036,
375,N_uso_300ms_7_room-10-35-3_dist-475.wav,7,56.94426,-25.00001,-37.05384,3.0,3099.33413,0.03077,149.53908,0.20056,-6.82437,4387.34448,0.01404,0.01476
376,N_uso_300ms_2_room-10-35-3_dist-189.wav,2,55.02505,-25.00001,-38.96847,2.0,4353.65368,0.13363,156.93719,0.2194,-8.89558,5983.07423,0.00571,0.00544
377,N_uso_300ms_27_room-10-35-3_dist-171.wav,27,54.29912,-25.00001,-39.705,2.0,3840.87656,0.05281,201.98785,0.17435,-16.56953,4314.0991,0.00522,0.00547
378,N_uso_300ms_17_room-10-35-3_dist-450.wav,17,53.14252,-24.99999,-40.85387,3.0,5576.4235,0.05395,120.4249,0.19837,-10.2222,6556.91326,2e-05,
379,N_uso_300ms_7_room-10-35-3_dist-2500.wav,7,56.62056,-25.4397,-37.36134,5.0,2414.16256,0.0203,131.95771,0.27125,-3.08452,4387.34448,0.07299,0.07289
380,N_uso_300ms_5_room-10-35-3_dist-198.wav,5,55.23722,-24.99997,-38.75916,2.0,9093.93933,0.26994,243.52616,0.23015,-19.01252,12763.95584,0.00596,0.00544
381,N_uso_300ms_7_room-10-35-3_dist-500.wav,7,57.09152,-25.0,-36.90408,3.0,3002.02347,0.03021,140.86621,0.20272,-6.33668,4387.34448,0.01476,0.01476
382,N_uso_300ms_3_room-10-35-3_control.wav,3,59.19872,-25.00002,-34.78951,,6425.33807,0.30821,305.78584,0.09433,-8.54993,6425.33807,5e-05,
383,N_uso_300ms_17_room-10-35-3_dist-525.wav,17,53.1559,-25.0,-40.82467,3.0,5312.71472,0.04817,122.70198,0.19793,-9.37162,6556.91326,2e-05,
384,N_uso_300ms_14_room-10-35-3_dist-198.wav,14,54.85057,-25.0,-39.13483,2.0,5773.18972,0.1276,318.57862,0.18194,-12.67385,7001.4014,0.00596,0.00544
385,N_uso_300ms_5_room-10-35-3_dist-2250.wav,5,57.83591,-25.0,-36.1576,5.0,4506.22221,0.15776,250.7999,0.32385,-2.46897,12763.95584,0.06571,
386,N_uso_300ms_21_room-10-35-3_dist-18.wav,21,53.66459,-24.22512,-40.31526,1.0,4195.16258,0.0667,299.43226,0.21379,-14.10816,5953.88393,5e-05,4e-05
387,N_uso_300ms_14_room-10-35-3_dist-171.wav,14,54.90184,-24.35487,-39.08697,2.0,5738.88785,0.12561,123.63386,0.17888,-12.83452,7001.4014,0.00519,0.00544
388,N_uso_300ms_20_room-10-35-3_dist-1080.wav,20,55.49844,-25.0,-38.48771,4.0,7151.38012,0.21476,186.85693,0.26953,-27.75893,11169.41205,0.03166,
389,N_uso_300ms_10_room-10-35-3_dist-2750.wav,10,55.76852,-24.99998,-38.22448,5.0,6700.4956,0.09049,182.78014,0.29075,-9.05614,9079.78731,0.08027,0.07299
390,N_uso_300ms_28_room-10-35-3_dist-1200.wav,28,56.89613,-25.44442,-37.09169,4.0,1976.1385,0.0246,187.24741,0.24819,-10.10299,3538.41813,0.03515,0.03515
391,N_uso_300ms_3_room-10-35-3_dist-1260.wav,3,55.72412,-25.55802,-38.2678,4.0,2890.10467,0.06723,118.99678,0.20339,-4.82795,6425.33807,7e-05,
392,N_uso_300ms_25_room-10-35-3_dist-2750.wav,25,55.38046,-24.99998,-38.59978,5.0,4240.87087,0.12757,115.36147,0.2303,-16.6548,9781.01857,2e-05,
393,N_uso_300ms_5_room-10-35-3_dist-171.wav,5,55.20134,-24.43229,-38.78217,2.0,9530.7553,0.27659,249.74365,0.22519,-19.53867,12763.95584,0.00519,0.00544
394,N_uso_300ms_19_room-10-35-3_dist-1080.wav,19,55.56481,-24.99999,-38.42115,4.0,4036.38244,0.06179,139.86167,0.27148,-7.51633,6219.02942,0.03166,0.02812
395,N_uso_300ms_25_room-10-35-3_dist-475.wav,25,54.48298,-25.00002,-39.50241,3.0,6432.87954,0.20008,121.41242,0.20577,-21.15399,9781.01857,0.00014,
396,N_uso_300ms_25_room-10-35-3_dist-19.wav,25,54.77458,-25.0,-39.20711,1.0,8880.5143,0.32654,138.33387,0.2017,-23.68769,9781.01857,0.00079,0.00083
397,N_uso_300ms_20_room-10-35-3_dist-189.wav,20,54.34755,-25.0,-39.65391,2.0,9425.24109,0.27634,159.37433,0.22241,-31.4918,11169.41205,0.00571,0.00544
398,N_uso_300ms_11_room-10-35-3_dist-1200.wav,11,55.7307,-25.49175,-38.2678,4.0,7923.64159,0.26226,178.01162,0.24072,-7.17019,13178.0649,0.03515,0.03515
399,N_uso_300ms_20_room-10-35-3_dist-162.wav,20,54.35426,-24.99997,-39.62848,2.0,9324.61123,0.26365,178.07442,0.22044,-31.61202,11169.41205,0.00492,0.00544
400,N_uso_300ms_27_room-10-35-3_dist-2375.wav,27,54.58368,-25.56211,-39.40286,5.0,3250.12293,0.02912,180.07467,0.22258,-9.88208,4314.0991,0.03522,0.03853
401,N_uso_300ms_20_room-10-35-3_dist-1320.wav,20,54.99416,-25.0,-38.99204,4.0,6502.14487,0.20348,161.37698,0.23936,-27.39108,11169.41205,7e-05,
402,N_uso_300ms_27_room-10-35-3_dist-198.wav,27,54.37837,-25.00001,-39.60312,2.0,3837.97625,0.05397,224.79082,0.18157,-16.0108,4314.0991,0.00599,0.00547
403,N_uso_300ms_25_room-10-35-3_dist-18.wav,25,54.77342,-24.99998,-39.20711,1.0,8927.53868,0.32272,128.25932,0.20159,-23.63706,9781.01857,0.00077,0.00083
404,N_uso_300ms_22_room-10-35-3_dist-1260.wav,22,54.80516,-25.76345,-39.18295,4.0,5742.32947,0.15079,98.27018,0.15841,-10.68052,11799.12829,0.03692,0.03517
405,N_uso_300ms_11_room-10-35-3_dist-2250.wav,11,55.88266,-25.441,-38.11711,5.0,6505.72954,0.23437,202.21622,0.279,-5.36378,13178.0649,0.06571,0.07299
406,N_uso_300ms_10_room-10-35-3_dist-2625.wav,10,55.22927,-25.43504,-38.75916,5.0,6907.98821,0.079,175.00783,0.29066,-9.73321,9079.78731,0.07662,0.07299
407,N_uso_300ms_28_room-10-35-3_dist-162.wav,28,56.62437,-24.43317,-37.36134,2.0,2379.43677,0.04675,188.37584,0.20501,-15.684,3538.41813,0.00492,0.00544
408,N_uso_300ms_19_room-10-35-3_dist-1320.wav,19,56.06359,-25.00001,-37.92713,4.0,3821.28867,0.06545,140.36455,0.2786,-7.14175,6219.02942,0.03864,0.02812
409,N_uso_300ms_25_room-10-35-3_dist-2625.wav,25,55.41602,-25.48996,-38.57725,5.0,4056.17687,0.12325,105.90214,0.23699,-16.39405,9781.01857,7e-05,
410,N_uso_300ms_5_room-10-35-3_dist-1200.wav,5,57.30815,-24.99999,-36.68417,4.0,6051.81815,0.19547,244.99791,0.28118,-5.58587,12763.95584,0.03515,0.03253
411,N_uso_300ms_28_room-10-35-3_dist-189.wav,28,56.59399,-24.43285,-37.40055,2.0,2423.84316,0.04491,189.62545,0.20397,-15.00249,3538.41813,0.00571,0.00544
412,N_uso_300ms_28_room-10-35-3_dist-2250.wav,28,56.78108,-25.00003,-37.20623,5.0,1888.18191,0.01824,211.73761,0.28403,-9.48724,3538.41813,0.06571,0.07299
413,N_uso_300ms_17_room-10-35-3_dist-1260.wav,17,55.03783,-24.99994,-38.94496,4.0,5415.71365,0.04249,136.74866,0.22782,-7.71221,6556.91326,0.03694,
414,N_uso_300ms_21_room-10-35-3_dist-19.wav,21,53.68051,-24.22487,-40.31526,1.0,4259.45512,0.06787,523.77387,0.21389,-14.20694,5953.88393,7e-05,4e-05
415,N_uso_300ms_25_room-10-35-3_dist-500.wav,25,54.51458,-25.0,-39.47741,3.0,6275.42715,0.19858,122.36123,0.20875,-21.19668,9781.01857,0.00016,
